latitude  longitude
42.683267 -72.129900
42.683287 -72.130109
42.683309 -72.130318
42.683329 -72.130529
42.683350 -72.130739
42.683371 -72.130949
42.683392 -72.131160
42.683413 -72.131370
42.683434 -72.131580
42.683455 -72.131792
42.683475 -72.132003
42.683496 -72.132213
42.683515 -72.132423
42.683536 -72.132632
42.683556 -72.132843
42.683577 -72.133053
42.683598 -72.133262
42.683638 -72.133680
42.683658 -72.133889
42.683679 -72.134100
42.683699 -72.134309
42.683721 -72.134517
42.683742 -72.134726
42.683784 -72.135144
42.683804 -72.135354
42.683826 -72.135563
42.683847 -72.135773
42.683868 -72.135982
42.683889 -72.136191
42.683911 -72.136398
42.683953 -72.136815
42.683975 -72.137022
42.683995 -72.137231
42.684016 -72.137439
42.684036 -72.137650
42.684057 -72.137860
42.684078 -72.138067
42.684098 -72.138277
42.684119 -72.138488
42.684138 -72.138699
42.684159 -72.138911
42.684179 -72.139121
42.684200 -72.139333
42.684221 -72.139544
42.684281 -72.140180
42.684322 -72.140599
42.684343 -72.140811
42.684383 -72.141236
42.684404 -72.141447
42.684444 -72.141862
42.684464 -72.142074
42.684485 -72.142288
42.684505 -72.142507
42.684344 -72.142534
42.684322 -72.142312
42.684303 -72.142099
42.684282 -72.141887
42.684241 -72.141472
42.684221 -72.141261
42.684181 -72.140835
42.684161 -72.140624
42.684141 -72.140416
42.684122 -72.140204
42.684101 -72.139991
42.684082 -72.139775
42.684062 -72.139563
42.684043 -72.139354
42.684024 -72.139145
42.684004 -72.138934
42.683984 -72.138723
42.683964 -72.138515
42.683945 -72.138304
42.683924 -72.138095
42.683904 -72.137886
42.683885 -72.137675
42.683864 -72.137463
42.683844 -72.137254
42.683823 -72.137046
42.683803 -72.136837
42.683782 -72.136628
42.683762 -72.136418
42.683701 -72.135794
42.683680 -72.135585
42.683661 -72.135375
42.683639 -72.135165
42.683619 -72.134955
42.683579 -72.134536
42.683559 -72.134326
42.683537 -72.134116
42.683517 -72.133904
42.683496 -72.133694
42.683475 -72.133483
42.683454 -72.133273
42.683433 -72.133063
42.683413 -72.132853
42.683392 -72.132641
42.683372 -72.132431
42.683351 -72.132222
42.683332 -72.132014
42.683311 -72.131805
42.683291 -72.131593
42.683270 -72.131383
42.683251 -72.131174
42.683232 -72.130964
42.683211 -72.130755
42.683191 -72.130545
42.683170 -72.130334
42.683150 -72.130124
42.683130 -72.129914
42.683091 -72.129494
42.683071 -72.129286
42.683051 -72.129074
42.683010 -72.128652
42.682990 -72.128441
42.682970 -72.128231
42.682951 -72.128020
42.682909 -72.127598
42.682887 -72.127384
42.682868 -72.127173
42.682846 -72.126963
42.682826 -72.126750
42.682804 -72.126538
42.682784 -72.126326
42.682721 -72.125693
42.682699 -72.125479
42.682679 -72.125269
42.682657 -72.125057
42.682496 -72.125088
42.682537 -72.125510
42.682557 -72.125721
42.682578 -72.125932
42.682599 -72.126143
42.682621 -72.126355
42.682642 -72.126566
42.682663 -72.126778
42.682705 -72.127202
42.682748 -72.127622
42.682770 -72.127834
42.682791 -72.128046
42.682812 -72.128255
42.682833 -72.128464
42.682854 -72.128675
42.682876 -72.128885
42.682896 -72.129095
42.682917 -72.129307
42.682980 -72.129936
42.683000 -72.130146
42.683022 -72.130355
42.683042 -72.130566
42.683064 -72.130776
42.683084 -72.130985
42.683105 -72.131194
42.683126 -72.131404
42.683167 -72.131825
42.683187 -72.132034
42.683208 -72.132244
42.683227 -72.132454
42.683268 -72.132877
42.683289 -72.133087
42.683310 -72.133298
42.683330 -72.133507
42.683351 -72.133717
42.683371 -72.133926
42.683393 -72.134137
42.683413 -72.134347
42.683434 -72.134556
42.683456 -72.134764
42.683476 -72.134972
42.683497 -72.135181
42.683518 -72.135392
42.683539 -72.135601
42.683558 -72.135811
42.683579 -72.136021
42.683599 -72.136229
42.683641 -72.136647
42.683682 -72.137065
42.683701 -72.137273
42.683722 -72.137481
42.683763 -72.137902
42.683785 -72.138110
42.683805 -72.138320
42.683867 -72.138947
42.683908 -72.139366
42.683929 -72.139575
42.683970 -72.140001
42.683989 -72.140216
42.684028 -72.140643
42.684049 -72.140855
42.684068 -72.141066
42.684088 -72.141277
42.684129 -72.141697
42.684150 -72.141908
42.684169 -72.142116
42.684190 -72.142328
42.684211 -72.142545
42.684050 -72.142575
42.684030 -72.142364
42.684011 -72.142146
42.683990 -72.141937
42.683971 -72.141725
42.683950 -72.141518
42.683931 -72.141304
42.683891 -72.140879
42.683872 -72.140669
42.683851 -72.140458
42.683831 -72.140246
42.683810 -72.140033
42.683791 -72.139821
42.683770 -72.139610
42.683732 -72.139187
42.683711 -72.138978
42.683692 -72.138766
42.683671 -72.138555
42.683651 -72.138346
42.683630 -72.138134
42.683611 -72.137924
42.683591 -72.137715
42.683570 -72.137505
42.683529 -72.137089
42.683509 -72.136880
42.683487 -72.136672
42.683448 -72.136255
42.683426 -72.136046
42.683367 -72.135414
42.683346 -72.135203
42.683327 -72.134994
42.683307 -72.134785
42.683287 -72.134576
42.683268 -72.134366
42.683248 -72.134157
42.683208 -72.133738
42.683188 -72.133529
42.683148 -72.133111
42.683128 -72.132901
42.683088 -72.132481
42.683066 -72.132271
42.683047 -72.132061
42.683026 -72.131851
42.683006 -72.131639
42.682985 -72.131428
42.682965 -72.131218
42.682945 -72.131008
42.682924 -72.130797
42.682905 -72.130586
42.682884 -72.130374
42.682864 -72.130165
42.682844 -72.129955
42.682824 -72.129745
42.682804 -72.129535
42.682783 -72.129326
42.682743 -72.128906
42.682723 -72.128697
42.682701 -72.128487
42.682681 -72.128277
42.682661 -72.128068
42.682639 -72.127854
42.682619 -72.127643
42.682577 -72.127221
42.682556 -72.127009
42.682535 -72.126796
42.682514 -72.126584
42.682494 -72.126373
42.682474 -72.126161
42.682452 -72.125949
42.682433 -72.125738
42.682412 -72.125526
42.682392 -72.125315
42.682372 -72.125105
42.682211 -72.125134
42.682231 -72.125343
42.682253 -72.125553
42.682274 -72.125765
42.682296 -72.125975
42.682317 -72.126188
42.682339 -72.126398
42.682361 -72.126608
42.682382 -72.126821
42.682404 -72.127035
42.682425 -72.127246
42.682487 -72.127882
42.682507 -72.128095
42.682529 -72.128306
42.682550 -72.128516
42.682590 -72.128938
42.682610 -72.129147
42.682670 -72.129774
42.682691 -72.129985
42.682712 -72.130196
42.682732 -72.130405
42.682752 -72.130617
42.682773 -72.130827
42.682793 -72.131038
42.682814 -72.131248
42.682835 -72.131458
42.682855 -72.131669
42.682877 -72.131881
42.682897 -72.132091
42.682918 -72.132301
42.682938 -72.132511
42.682979 -72.132930
42.683000 -72.133139
42.683021 -72.133347
42.683042 -72.133556
42.683063 -72.133765
42.683083 -72.133973
42.683104 -72.134183
42.683124 -72.134392
42.683145 -72.134602
42.683185 -72.135021
42.683206 -72.135231
42.683247 -72.135652
42.683266 -72.135863
42.683328 -72.136492
42.683349 -72.136701
42.683369 -72.136910
42.683390 -72.137118
42.683410 -72.137326
42.683431 -72.137534
42.683471 -72.137954
42.683492 -72.138163
42.683512 -72.138372
42.683532 -72.138582
42.683552 -72.138794
42.683573 -72.139009
42.683634 -72.139642
42.683653 -72.139853
42.683674 -72.140065
42.683715 -72.140491
42.683735 -72.140703
42.683756 -72.140908
42.683776 -72.141120
42.683797 -72.141338
42.683818 -72.141549
42.683838 -72.141759
42.683859 -72.141970
42.683878 -72.142177
42.683899 -72.142391
42.683918 -72.142603
42.683757 -72.142632
42.683735 -72.142415
42.683715 -72.142209
42.683694 -72.142001
42.683675 -72.141791
42.683654 -72.141579
42.683634 -72.141366
42.683615 -72.141155
42.683575 -72.140731
42.683555 -72.140515
42.683536 -72.140307
42.683516 -72.140092
42.683497 -72.139881
42.683458 -72.139461
42.683439 -72.139249
42.683419 -72.139038
42.683400 -72.138823
42.683379 -72.138612
42.683360 -72.138401
42.683339 -72.138194
42.683320 -72.137983
42.683301 -72.137773
42.683280 -72.137562
42.683261 -72.137352
42.683241 -72.137144
42.683221 -72.136934
42.683201 -72.136726
42.683181 -72.136516
42.683161 -72.136307
42.683141 -72.136098
42.683121 -72.135888
42.683101 -72.135679
42.683082 -72.135471
42.683060 -72.135262
42.683040 -72.135054
42.683019 -72.134846
42.682999 -72.134638
42.682979 -72.134430
42.682959 -72.134221
42.682939 -72.134011
42.682917 -72.133803
42.682897 -72.133593
42.682877 -72.133383
42.682857 -72.133173
42.682839 -72.132963
42.682818 -72.132751
42.682799 -72.132540
42.682778 -72.132330
42.682759 -72.132119
42.682738 -72.131909
42.682719 -72.131696
42.682698 -72.131486
42.682679 -72.131276
42.682659 -72.131064
42.682639 -72.130855
42.682619 -72.130645
42.682598 -72.130434
42.682580 -72.130226
42.682558 -72.130013
42.682538 -72.129803
42.682519 -72.129593
42.682499 -72.129385
42.682480 -72.129176
42.682459 -72.128967
42.682439 -72.128756
42.682418 -72.128546
42.682399 -72.128336
42.682379 -72.128126
42.682337 -72.127702
42.682296 -72.127284
42.682274 -72.127069
42.682253 -72.126856
42.682231 -72.126645
42.682211 -72.126433
42.682191 -72.126222
42.682169 -72.126008
42.682149 -72.125796
42.682128 -72.125584
42.682109 -72.125373
42.682088 -72.125162
42.681927 -72.125188
42.681947 -72.125400
42.681969 -72.125612
42.681990 -72.125826
42.682012 -72.126039
42.682033 -72.126252
42.682054 -72.126464
42.682077 -72.126680
42.682096 -72.126888
42.682117 -72.127100
42.682137 -72.127313
42.682158 -72.127523
42.682178 -72.127733
42.682200 -72.127944
42.682220 -72.128155
42.682241 -72.128365
42.682262 -72.128574
42.682281 -72.128784
42.682303 -72.128994
42.682323 -72.129205
42.682344 -72.129415
42.682364 -72.129624
42.682385 -72.129835
42.682406 -72.130046
42.682426 -72.130258
42.682448 -72.130467
42.682468 -72.130679
42.682489 -72.130890
42.682509 -72.131100
42.682530 -72.131311
42.682552 -72.131521
42.682571 -72.131730
42.682592 -72.131940
42.682612 -72.132150
42.682634 -72.132359
42.682653 -72.132568
42.682674 -72.132777
42.682693 -72.132989
42.682714 -72.133198
42.682735 -72.133408
42.682776 -72.133828
42.682795 -72.134038
42.682836 -72.134460
42.682857 -72.134671
42.682898 -72.135090
42.682919 -72.135298
42.682940 -72.135509
42.682980 -72.135929
42.683001 -72.136138
42.683020 -72.136347
42.683041 -72.136556
42.683062 -72.136765
42.683081 -72.136975
42.683102 -72.137184
42.683121 -72.137394
42.683141 -72.137603
42.683161 -72.137813
42.683181 -72.138022
42.683202 -72.138232
42.683222 -72.138442
42.683283 -72.139076
42.683345 -72.139709
42.683365 -72.139919
42.683406 -72.140342
42.683427 -72.140553
42.683447 -72.140765
42.683467 -72.140977
42.683487 -72.141190
42.683507 -72.141401
42.683528 -72.141614
42.683548 -72.141827
42.683568 -72.142038
42.683608 -72.142463
42.683628 -72.142675
42.683446 -72.142492
42.683426 -72.142278
42.683407 -72.142067
42.683386 -72.141857
42.683366 -72.141642
42.683346 -72.141429
42.683286 -72.140801
42.683267 -72.140590
42.683246 -72.140378
42.683226 -72.140166
42.683186 -72.139746
42.683165 -72.139534
42.683146 -72.139323
42.683127 -72.139110
42.683106 -72.138897
42.683066 -72.138473
42.683047 -72.138262
42.683027 -72.138051
42.683008 -72.137842
42.682988 -72.137631
42.682968 -72.137423
42.682949 -72.137214
42.682928 -72.137005
42.682909 -72.136798
42.682888 -72.136587
42.682869 -72.136378
42.682850 -72.136169
42.682811 -72.135749
42.682790 -72.135540
42.682770 -72.135329
42.682750 -72.135120
42.682731 -72.134910
42.682710 -72.134701
42.682691 -72.134492
42.682650 -72.134071
42.682631 -72.133862
42.682610 -72.133653
42.682590 -72.133445
42.682570 -72.133236
42.682550 -72.133028
42.682530 -72.132817
42.682509 -72.132608
42.682490 -72.132399
42.682469 -72.132189
42.682449 -72.131979
42.682428 -72.131768
42.682408 -72.131558
42.682387 -72.131347
42.682368 -72.131137
42.682348 -72.130927
42.682327 -72.130716
42.682287 -72.130295
42.682267 -72.130083
42.682246 -72.129877
42.682227 -72.129667
42.682206 -72.129456
42.682185 -72.129245
42.682144 -72.128826
42.682125 -72.128616
42.682104 -72.128405
42.682064 -72.127981
42.682024 -72.127556
42.682003 -72.127345
42.681983 -72.127132
42.681962 -72.126919
42.681942 -72.126706
42.681921 -72.126493
42.681901 -72.126281
42.681881 -72.126069
42.681860 -72.125857
42.681840 -72.125645
42.681820 -72.125436
42.681800 -72.125226
42.681779 -72.125016
42.681617 -72.125044
42.681638 -72.125258
42.681659 -72.125469
42.681701 -72.125893
42.681722 -72.126105
42.681743 -72.126316
42.681785 -72.126738
42.681806 -72.126949
42.681826 -72.127162
42.681848 -72.127374
42.681867 -72.127585
42.681888 -72.127796
42.681906 -72.128007
42.681927 -72.128220
42.681948 -72.128431
42.681967 -72.128641
42.681987 -72.128852
42.682006 -72.129063
42.682027 -72.129273
42.682046 -72.129485
42.682067 -72.129694
42.682089 -72.129905
42.682109 -72.130114
42.682130 -72.130324
42.682150 -72.130534
42.682171 -72.130746
42.682191 -72.130955
42.682212 -72.131164
42.682253 -72.131584
42.682275 -72.131795
42.682295 -72.132007
42.682316 -72.132216
42.682335 -72.132426
42.682356 -72.132635
42.682375 -72.132845
42.682397 -72.133056
42.682418 -72.133265
42.682438 -72.133474
42.682459 -72.133683
42.682479 -72.133893
42.682500 -72.134102
42.682520 -72.134313
42.682541 -72.134522
42.682562 -72.134732
42.682582 -72.134941
42.682603 -72.135151
42.682623 -72.135360
42.682645 -72.135571
42.682685 -72.135990
42.682704 -72.136199
42.682725 -72.136409
42.682745 -72.136619
42.682764 -72.136829
42.682784 -72.137038
42.682803 -72.137247
42.682842 -72.137665
42.682862 -72.137875
42.682883 -72.138086
42.682902 -72.138297
42.682922 -72.138506
42.682942 -72.138717
42.682983 -72.139142
42.683004 -72.139355
42.683044 -72.139778
42.683065 -72.139989
42.683084 -72.140200
42.683105 -72.140413
42.683125 -72.140622
42.683145 -72.140833
42.683165 -72.141044
42.683206 -72.141466
42.683225 -72.141677
42.683286 -72.142314
42.683305 -72.142525
42.683143 -72.142550
42.683123 -72.142337
42.683103 -72.142124
42.683083 -72.141913
42.683064 -72.141703
42.683024 -72.141286
42.683005 -72.141073
42.682984 -72.140862
42.682965 -72.140649
42.682945 -72.140438
42.682925 -72.140227
42.682865 -72.139592
42.682846 -72.139380
42.682827 -72.139169
42.682806 -72.138957
42.682788 -72.138747
42.682767 -72.138537
42.682748 -72.138326
42.682728 -72.138115
42.682709 -72.137905
42.682690 -72.137695
42.682669 -72.137486
42.682650 -72.137276
42.682630 -72.137066
42.682610 -72.136856
42.682590 -72.136644
42.682570 -72.136435
42.682550 -72.136226
42.682529 -72.136016
42.682509 -72.135806
42.682488 -72.135596
42.682469 -72.135384
42.682447 -72.135176
42.682387 -72.134548
42.682368 -72.134337
42.682347 -72.134126
42.682328 -72.133916
42.682307 -72.133707
42.682266 -72.133287
42.682247 -72.133076
42.682227 -72.132863
42.682187 -72.132444
42.682166 -72.132235
42.682126 -72.131815
42.682107 -72.131606
42.682086 -72.131397
42.682067 -72.131189
42.682028 -72.130773
42.682008 -72.130562
42.681988 -72.130353
42.681968 -72.130142
42.681948 -72.129933
42.681929 -72.129721
42.681910 -72.129510
42.681890 -72.129298
42.681870 -72.129087
42.681850 -72.128875
42.681830 -72.128664
42.681809 -72.128452
42.681789 -72.128239
42.681769 -72.128026
42.681747 -72.127815
42.681727 -72.127604
42.681706 -72.127393
42.681685 -72.127181
42.681663 -72.126968
42.681643 -72.126757
42.681622 -72.126545
42.681602 -72.126334
42.681582 -72.126123
42.681561 -72.125911
42.681541 -72.125696
42.681520 -72.125484
42.681501 -72.125275
42.681480 -72.125062
42.681318 -72.125091
42.681338 -72.125305
42.681359 -72.125515
42.681378 -72.125726
42.681400 -72.125941
42.681419 -72.126153
42.681441 -72.126367
42.681461 -72.126579
42.681481 -72.126791
42.681502 -72.127002
42.681522 -72.127214
42.681543 -72.127425
42.681563 -72.127636
42.681585 -72.127846
42.681605 -72.128056
42.681627 -72.128268
42.681649 -72.128478
42.681669 -72.128688
42.681691 -72.128898
42.681732 -72.129317
42.681753 -72.129528
42.681774 -72.129738
42.681795 -72.129949
42.681815 -72.130159
42.681835 -72.130369
42.681855 -72.130579
42.681876 -72.130791
42.681895 -72.131001
42.681956 -72.131629
42.681996 -72.132048
42.682017 -72.132257
42.682036 -72.132467
42.682057 -72.132676
42.682076 -72.132886
42.682097 -72.133097
42.682118 -72.133307
42.682138 -72.133517
42.682158 -72.133728
42.682178 -72.133938
42.682198 -72.134148
42.682218 -72.134360
42.682238 -72.134570
42.682258 -72.134780
42.682278 -72.134990
42.682298 -72.135199
42.682318 -72.135407
42.682339 -72.135618
42.682358 -72.135827
42.682378 -72.136037
42.682398 -72.136245
42.682418 -72.136452
42.682439 -72.136661
42.682459 -72.136872
42.682480 -72.137080
42.682500 -72.137290
42.682521 -72.137499
42.682540 -72.137709
42.682561 -72.137920
42.682581 -72.138130
42.682642 -72.138761
42.682662 -72.138972
42.682682 -72.139183
42.682703 -72.139393
42.682724 -72.139604
42.682765 -72.140026
42.682785 -72.140241
42.682806 -72.140453
42.682825 -72.140664
42.682846 -72.140874
42.682886 -72.141298
42.682906 -72.141509
42.682964 -72.142140
42.683003 -72.142566
42.682841 -72.142594
42.682820 -72.142382
42.682801 -72.142169
42.682780 -72.141958
42.682740 -72.141534
42.682721 -72.141325
42.682701 -72.141116
42.682681 -72.140905
42.682661 -72.140693
42.682641 -72.140482
42.682621 -72.140269
42.682581 -72.139840
42.682541 -72.139418
42.682522 -72.139208
42.682501 -72.138994
42.682461 -72.138572
42.682442 -72.138361
42.682422 -72.138149
42.682403 -72.137939
42.682364 -72.137517
42.682345 -72.137308
42.682325 -72.137100
42.682306 -72.136891
42.682286 -72.136681
42.682267 -72.136472
42.682248 -72.136263
42.682228 -72.136054
42.682209 -72.135844
42.682189 -72.135635
42.682169 -72.135423
42.682149 -72.135213
42.682049 -72.134161
42.682029 -72.133951
42.682008 -72.133741
42.681988 -72.133531
42.681968 -72.133321
42.681948 -72.133112
42.681928 -72.132902
42.681906 -72.132692
42.681886 -72.132483
42.681865 -72.132273
42.681845 -72.132063
42.681824 -72.131853
42.681804 -72.131643
42.681783 -72.131434
42.681763 -72.131223
42.681743 -72.131013
42.681723 -72.130802
42.681703 -72.130590
42.681683 -72.130381
42.681663 -72.130170
42.681643 -72.129960
42.681624 -72.129750
42.681605 -72.129539
42.681584 -72.129327
42.681565 -72.129117
42.681545 -72.128907
42.681527 -72.128697
42.681506 -72.128484
42.681487 -72.128272
42.681467 -72.128060
42.681446 -72.127848
42.681427 -72.127636
42.681407 -72.127425
42.681388 -72.127214
42.681367 -72.127000
42.681347 -72.126789
42.681326 -72.126578
42.681285 -72.126150
42.681264 -72.125938
42.681245 -72.125725
42.681224 -72.125516
42.681204 -72.125306
42.681021 -72.125125
42.681041 -72.125336
42.681062 -72.125547
42.681082 -72.125759
42.681122 -72.126186
42.681184 -72.126824
42.681205 -72.127034
42.681224 -72.127247
42.681244 -72.127456
42.681264 -72.127666
42.681284 -72.127876
42.681325 -72.128298
42.681346 -72.128508
42.681366 -72.128721
42.681387 -72.128929
42.681407 -72.129139
42.681428 -72.129348
42.681448 -72.129562
42.681469 -72.129769
42.681491 -72.129978
42.681511 -72.130187
42.681532 -72.130395
42.681552 -72.130604
42.681573 -72.130815
42.681592 -72.131024
42.681614 -72.131233
42.681635 -72.131442
42.681655 -72.131652
42.681677 -72.131861
42.681697 -72.132074
42.681718 -72.132284
42.681738 -72.132494
42.681759 -72.132703
42.681779 -72.132913
42.681800 -72.133124
42.681822 -72.133334
42.681841 -72.133544
42.681862 -72.133752
42.681882 -72.133962
42.681902 -72.134170
42.681922 -72.134381
42.681942 -72.134590
42.681963 -72.134800
42.682002 -72.135219
42.682021 -72.135429
42.682041 -72.135641
42.682061 -72.135852
42.682081 -72.136062
42.682100 -72.136272
42.682120 -72.136481
42.682140 -72.136691
42.682160 -72.136902
42.682180 -72.137111
42.682199 -72.137320
42.682220 -72.137527
42.682240 -72.137737
42.682301 -72.138367
42.682321 -72.138577
42.682341 -72.138786
42.682361 -72.138995
42.682381 -72.139208
42.682402 -72.139419
42.682422 -72.139629
42.682442 -72.139839
42.682462 -72.140050
42.682481 -72.140262
42.682502 -72.140477
42.682522 -72.140692
42.682543 -72.140903
42.682563 -72.141114
42.682584 -72.141326
42.682605 -72.141531
42.682625 -72.141743
42.682647 -72.141954
42.682667 -72.142165
42.682688 -72.142379
42.682707 -72.142593
42.682546 -72.142619
42.682526 -72.142401
42.682507 -72.142190
42.682486 -72.141977
42.682466 -72.141770
42.682445 -72.141552
42.682426 -72.141344
42.682406 -72.141133
42.682386 -72.140923
42.682366 -72.140711
42.682345 -72.140495
42.682326 -72.140280
42.682306 -72.140070
42.682287 -72.139859
42.682267 -72.139648
42.682247 -72.139438
42.682228 -72.139228
42.682208 -72.139015
42.682189 -72.138803
42.682169 -72.138594
42.682150 -72.138384
42.682129 -72.138173
42.682091 -72.137750
42.682070 -72.137540
42.682051 -72.137329
42.682031 -72.137121
42.682011 -72.136911
42.681991 -72.136700
42.681972 -72.136490
42.681953 -72.136280
42.681933 -72.136070
42.681914 -72.135861
42.681894 -72.135651
42.681875 -72.135439
42.681855 -72.135229
42.681836 -72.135019
42.681816 -72.134810
42.681779 -72.134390
42.681758 -72.134178
42.681739 -72.133968
42.681719 -72.133758
42.681700 -72.133548
42.681679 -72.133338
42.681659 -72.133128
42.681640 -72.132916
42.681619 -72.132705
42.681599 -72.132494
42.681579 -72.132285
42.681559 -72.132075
42.681538 -72.131864
42.681519 -72.131653
42.681498 -72.131443
42.681479 -72.131234
42.681460 -72.131024
42.681439 -72.130815
42.681420 -72.130605
42.681379 -72.130183
42.681358 -72.129973
42.681340 -72.129765
42.681321 -72.129554
42.681300 -72.129342
42.681280 -72.129131
42.681220 -72.128497
42.681181 -72.128073
42.681161 -72.127862
42.681141 -72.127650
42.681121 -72.127441
42.681102 -72.127230
42.681081 -72.127018
42.681042 -72.126596
42.681002 -72.126168
42.680981 -72.125955
42.680961 -72.125741
42.680941 -72.125530
42.680921 -72.125318
42.680759 -72.125345
42.680780 -72.125554
42.680799 -72.125764
42.680820 -72.125977
42.680863 -72.126403
42.680884 -72.126615
42.680904 -72.126828
42.680924 -72.127039
42.680965 -72.127461
42.680985 -72.127671
42.681006 -72.127882
42.681026 -72.128092
42.681047 -72.128304
42.681068 -72.128513
42.681088 -72.128723
42.681109 -72.128932
42.681129 -72.129141
42.681150 -72.129351
42.681170 -72.129563
42.681191 -72.129772
42.681212 -72.129981
42.681232 -72.130192
42.681273 -72.130614
42.681294 -72.130826
42.681313 -72.131034
42.681334 -72.131243
42.681373 -72.131663
42.681393 -72.131874
42.681413 -72.132085
42.681433 -72.132294
42.681453 -72.132504
42.681474 -72.132713
42.681494 -72.132923
42.681515 -72.133134
42.681536 -72.133344
42.681556 -72.133553
42.681597 -72.133971
42.681618 -72.134181
42.681638 -72.134392
42.681659 -72.134601
42.681680 -72.134810
42.681700 -72.135018
42.681721 -72.135227
42.681741 -72.135436
42.681761 -72.135646
42.681781 -72.135854
42.681802 -72.136062
42.681821 -72.136270
42.681842 -72.136478
42.681863 -72.136686
42.681883 -72.136896
42.681923 -72.137313
42.681943 -72.137523
42.681962 -72.137733
42.682003 -72.138158
42.682022 -72.138368
42.682043 -72.138579
42.682062 -72.138792
42.682082 -72.139002
42.682101 -72.139214
42.682121 -72.139424
42.682142 -72.139634
42.682161 -72.139844
42.682182 -72.140053
42.682201 -72.140263
42.682221 -72.140480
42.682240 -72.140696
42.682260 -72.140907
42.682279 -72.141116
42.682300 -72.141327
42.682321 -72.141539
42.682361 -72.141965
42.682380 -72.142175
42.682401 -72.142387
42.682421 -72.142597
42.682259 -72.142622
42.682239 -72.142414
42.682220 -72.142202
42.682200 -72.141990
42.682181 -72.141777
42.682161 -72.141561
42.682142 -72.141350
42.682123 -72.141139
42.682103 -72.140928
42.682084 -72.140715
42.682064 -72.140503
42.682044 -72.140290
42.682024 -72.140075
42.682005 -72.139863
42.681985 -72.139652
42.681966 -72.139441
42.681947 -72.139231
42.681927 -72.139019
42.681908 -72.138809
42.681887 -72.138597
42.681868 -72.138386
42.681848 -72.138175
42.681830 -72.137962
42.681811 -72.137749
42.681791 -72.137539
42.681772 -72.137330
42.681751 -72.137119
42.681712 -72.136697
42.681693 -72.136488
42.681674 -72.136279
42.681654 -72.136070
42.681634 -72.135862
42.681613 -72.135652
42.681594 -72.135439
42.681574 -72.135229
42.681554 -72.135019
42.681534 -72.134809
42.681515 -72.134598
42.681495 -72.134388
42.681475 -72.134176
42.681416 -72.133544
42.681396 -72.133333
42.681377 -72.133123
42.681358 -72.132911
42.681338 -72.132702
42.681318 -72.132492
42.681297 -72.132282
42.681278 -72.132072
42.681258 -72.131861
42.681218 -72.131442
42.681159 -72.130811
42.681139 -72.130599
42.681119 -72.130388
42.681100 -72.130177
42.681080 -72.129967
42.681020 -72.129332
42.681002 -72.129121
42.680982 -72.128911
42.680962 -72.128700
42.680923 -72.128281
42.680903 -72.128067
42.680883 -72.127856
42.680864 -72.127646
42.680843 -72.127435
42.680824 -72.127223
42.680803 -72.127012
42.680784 -72.126799
42.680763 -72.126586
42.680722 -72.126157
42.680660 -72.125517
42.680641 -72.125308
42.680620 -72.125096
42.680458 -72.125125
42.680478 -72.125335
42.680498 -72.125545
42.680517 -72.125753
42.680538 -72.125968
42.680558 -72.126181
42.680579 -72.126393
42.680600 -72.126606
42.680621 -72.126820
42.680662 -72.127242
42.680682 -72.127452
42.680702 -72.127663
42.680722 -72.127873
42.680742 -72.128084
42.680764 -72.128296
42.680785 -72.128507
42.680805 -72.128717
42.680827 -72.128928
42.680846 -72.129137
42.680867 -72.129346
42.680887 -72.129557
42.680908 -72.129767
42.680929 -72.129976
42.680948 -72.130184
42.681010 -72.130813
42.681050 -72.131232
42.681070 -72.131440
42.681089 -72.131649
42.681110 -72.131859
42.681129 -72.132071
42.681150 -72.132282
42.681169 -72.132492
42.681190 -72.132702
42.681210 -72.132912
42.681230 -72.133123
42.681251 -72.133333
42.681271 -72.133543
42.681291 -72.133753
42.681310 -72.133962
42.681350 -72.134381
42.681370 -72.134590
42.681390 -72.134798
42.681409 -72.135007
42.681430 -72.135216
42.681448 -72.135425
42.681468 -72.135637
42.681487 -72.135846
42.681508 -72.136056
42.681527 -72.136264
42.681548 -72.136473
42.681568 -72.136683
42.681588 -72.136895
42.681608 -72.137105
42.681628 -72.137314
42.681649 -72.137523
42.681668 -72.137732
42.681689 -72.137944
42.681710 -72.138156
42.681729 -72.138366
42.681749 -72.138576
42.681768 -72.138786
42.681788 -72.138995
42.681807 -72.139207
42.681827 -72.139417
42.681848 -72.139628
42.681867 -72.139840
42.681905 -72.140265
42.681926 -72.140479
42.681945 -72.140688
42.681966 -72.140899
42.681985 -72.141110
42.682006 -72.141320
42.682027 -72.141530
42.682047 -72.141743
42.682067 -72.141953
42.682087 -72.142163
42.682108 -72.142374
42.682128 -72.142586
42.681966 -72.142612
42.681945 -72.142400
42.681926 -72.142189
42.681906 -72.141979
42.681887 -72.141766
42.681867 -72.141553
42.681847 -72.141342
42.681828 -72.141130
42.681807 -72.140919
42.681788 -72.140708
42.681767 -72.140496
42.681748 -72.140283
42.681709 -72.139855
42.681669 -72.139432
42.681650 -72.139220
42.681630 -72.139008
42.681611 -72.138797
42.681591 -72.138587
42.681572 -72.138376
42.681552 -72.138166
42.681533 -72.137955
42.681513 -72.137742
42.681493 -72.137532
42.681474 -72.137323
42.681454 -72.137113
42.681377 -72.136271
42.681357 -72.136061
42.681338 -72.135851
42.681319 -72.135641
42.681301 -72.135428
42.681281 -72.135218
42.681262 -72.135007
42.681224 -72.134587
42.681185 -72.134165
